
   1296.00000000       0.00000000       5.00000000    1983.00000000 
      7.71065332       2.53923700       3.00000000      36.00000000 
   1296.00000000       0.00000000       5.00000000    1984.00000000 
      7.77653503       2.55567573       2.00000000      38.00000000 
   1444.00000000       0.00000000       5.00000000    1985.00000000 
      7.74066440       2.51122393       2.00000000      39.00000000 
   1521.00000000       0.00000000       5.00000000    1986.00000000 
      7.79564654       2.60194865       2.00000000      39.00000000 
   1521.00000000       0.00000000       5.00000000    1987.00000000 
      7.73368357       2.56494936       2.00000000      41.00000000 
   1681.00000000       0.00000000       5.00000000    1988.00000000 
      7.86172708       2.63691219       2.00000000      31.00000000 
    961.00000000       0.00000000       6.00000000    1979.00000000 
      7.70661291       2.62684014       2.00000000      32.00000000 
   1024.00000000       0.00000000       6.00000000    1980.00000000 
      7.74759684       2.67896460       2.00000000      33.00000000 
   1089.00000000       0.00000000       6.00000000    1981.00000000 
      7.92298596       2.81241019       2.00000000      34.00000000 
   1156.00000000       0.00000000       6.00000000    1982.00000000 
      7.75233516       2.90416508       2.00000000      36.00000000 
   1296.00000000       0.00000000       6.00000000    1983.00000000 
      7.67786350       2.73825605       2.00000000      36.00000000 
   1296.00000000       0.00000000       6.00000000    1984.00000000 
      7.70300768       2.88256361       2.00000000      37.00000000 
   1369.00000000       0.00000000       6.00000000    1985.00000000 
      7.88231492       2.58173085       2.00000000      38.00000000 
   1444.00000000       0.00000000       6.00000000    1986.00000000 
      7.77106709       2.83497653       2.00000000      39.00000000 
   1521.00000000       0.00000000       6.00000000    1987.00000000 
      7.68616230       2.76064268       1.00000000      40.00000000 
   1600.00000000       0.00000000       6.00000000    1988.00000000 
      8.28803157       2.49320548       4.00000000      43.00000000 
   1849.00000000       0.00000000       7.00000000    1979.00000000 
      8.02486215       2.52091705       3.00000000      44.00000000 
   1936.00000000       0.00000000       7.00000000    1980.00000000 
      8.22362718       2.16905370       3.00000000      46.00000000 
   2116.00000000       0.00000000       7.00000000    1981.00000000 
      8.25530881       2.49732914       2.00000000      46.00000000 
   2116.00000000       0.00000000       7.00000000    1982.00000000 
      8.28096440       2.11142462       2.00000000      47.00000000 
   2209.00000000       0.00000000       7.00000000    1983.00000000 
      8.25114214       2.22678343       2.00000000      48.00000000 
   2304.00000000       0.00000000       7.00000000    1984.00000000 
      8.02747653       2.36085404       2.00000000      50.00000000 
   2500.00000000       0.00000000       7.00000000    1985.00000000 
      8.36543964       2.23001442       2.00000000      50.00000000 
   2500.00000000       0.00000000       7.00000000    1986.00000000 
      8.25764496       2.06178662       2.00000000      52.00000000 
   2704.00000000       0.00000000       7.00000000    1987.00000000 
      8.35420356       2.44581926       2.00000000      53.00000000 
   2809.00000000       0.00000000       7.00000000    1988.00000000 
      7.51752085       2.22893855       1.00000000      37.00000000 
   1369.00000000       0.00000000       8.00000000    1979.00000000 
      7.54538975       2.20497223       1.00000000      38.00000000 
   1444.00000000       0.00000000       8.00000000    1980.00000000 
      7.53315881       2.17702184       1.00000000      39.00000000 
   1521.00000000       0.00000000       8.00000000    1981.00000000 
      7.55590509       2.16791016       1.00000000      40.00000000 
   1600.00000000       0.00000000       8.00000000    1982.00000000 
      7.60887063       1.98924327       1.00000000      41.00000000 
   1681.00000000       0.00000000       8.00000000    1983.00000000 
      7.70526247       2.16791016       1.00000000      42.00000000 
   1764.00000000       0.00000000       8.00000000    1984.00000000 
      7.42177579       2.17019593       1.00000000      43.00000000 
   1849.00000000       0.00000000       8.00000000    1985.00000000 
      7.59488439       2.15176225       1.00000000      44.00000000 
   1936.00000000       0.00000000       8.00000000    1986.00000000 
      7.60887063       2.17928689       1.00000000      45.00000000 
   2025.00000000       0.00000000       8.00000000    1987.00000000 
      7.68708016       2.18380157       0.00000000      46.00000000 
   2116.00000000       0.00000000       8.00000000    1988.00000000 
      7.47306909       2.35327825       1.00000000      27.00000000 
    729.00000000       0.00000000       9.00000000    1979.00000000 
      7.56682848       2.35232721       1.00000000      28.00000000 
    784.00000000       0.00000000       9.00000000    1980.00000000 
      7.24992554       2.34468630       1.00000000      29.00000000 
    841.00000000       0.00000000       9.00000000    1981.00000000 
      7.38274645       2.38508628       2.00000000      29.00000000 
    841.00000000       0.00000000       9.00000000    1982.00000000 
      7.30451595       2.47821767       2.00000000      31.00000000 
    961.00000000       0.00000000       9.00000000    1983.00000000 
      7.60936654       2.49979529       2.00000000      32.00000000 
   1024.00000000       0.00000000       9.00000000    1984.00000000 
      7.54538975       2.64119788       2.00000000      33.00000000 
   1089.00000000       0.00000000       9.00000000    1985.00000000 
      7.56216163       2.61227325       2.00000000      33.00000000 
   1089.00000000       0.00000000       9.00000000    1986.00000000 
      7.59789795       2.66930939       2.00000000      35.00000000 
   1225.00000000       0.00000000       9.00000000    1987.00000000 
      7.66809371       2.79116506       2.00000000      36.00000000 
   1296.00000000       0.00000000       9.00000000    1988.00000000 
      7.54960917       2.82375702       0.00000000      46.00000000 
   2116.00000000       0.00000000      10.00000000    1979.00000000 
      7.68340368       2.87016902       0.00000000      47.00000000 
   2209.00000000       0.00000000      10.00000000    1980.00000000 
      6.58755001       2.85933969       0.00000000      48.00000000 
   2304.00000000       0.00000000      10.00000000    1981.00000000 
      7.73193072       2.88981604       0.00000000      49.00000000 
   2401.00000000       0.00000000      10.00000000    1982.00000000 
      7.63530389       2.90087202       0.00000000      50.00000000 
   2500.00000000       0.00000000      10.00000000    1983.00000000 
      7.72753511       2.90032211       0.00000000      51.00000000 
   2601.00000000       0.00000000      10.00000000    1984.00000000 
      7.71868550       2.93332486       0.00000000      52.00000000 
   2704.00000000       0.00000000      10.00000000    1985.00000000 
      7.63530389       2.92959243       0.00000000      53.00000000 
   2809.00000000       0.00000000      10.00000000    1986.00000000 
      7.62070509       2.84432785       0.00000000      54.00000000 
   2916.00000000       0.00000000      10.00000000    1987.00000000 
      7.74066440       2.92852356       0.00000000      55.00000000 
   3025.00000000       0.00000000      10.00000000    1988.00000000 
      7.71868550       2.27829242       1.00000000      22.00000000 
    484.00000000       0.00000000      11.00000000    1979.00000000 
      7.60090246       2.27624109       2.00000000      23.00000000 
    529.00000000       0.00000000      11.00000000    1980.00000000 
      7.62070509       2.28238241       2.00000000      24.00000000 
    576.00000000       0.00000000      11.00000000    1981.00000000 
      7.61579107       2.30757265       2.00000000      25.00000000 
    625.00000000       0.00000000      11.00000000    1982.00000000 
      7.59287029       2.21046979       2.00000000      26.00000000 
    676.00000000       0.00000000      11.00000000    1983.00000000 
      7.60090246       2.98163331       3.00000000      27.00000000 
    729.00000000       0.00000000      11.00000000    1984.00000000 
      7.64012317       2.98517681       3.00000000      28.00000000 
    784.00000000       0.00000000      11.00000000    1985.00000000 
      7.60090246       2.97450863       3.00000000      29.00000000 
    841.00000000       0.00000000      11.00000000    1986.00000000 
      7.62070509       2.94391251       3.00000000      30.00000000 
    900.00000000       0.00000000      11.00000000    1987.00000000 
      7.63626960       3.00914198       3.00000000      31.00000000 
    961.00000000       0.00000000      11.00000000    1988.00000000 
      7.61579107       2.73436748       0.00000000      28.00000000 
    784.00000000       0.00000000      12.00000000    1979.00000000 
      7.61085279       2.76253840       0.00000000      29.00000000 
    841.00000000       0.00000000      12.00000000    1980.00000000 
      7.66434663       2.75174806       0.00000000      30.00000000 
    900.00000000       0.00000000      12.00000000    1981.00000000 
      7.52563998       2.74084002       0.00000000      32.00000000 
   1024.00000000       0.00000000      12.00000000    1982.00000000 
      7.28961052       2.85876645       0.00000000      32.00000000 
   1024.00000000       0.00000000      12.00000000    1983.00000000 
      7.91971976       2.76569000       0.00000000      32.00000000 
   1024.00000000       0.00000000      12.00000000    1984.00000000 
      7.86326672       2.68239045       2.00000000      34.00000000 
   1156.00000000       0.00000000      12.00000000    1985.00000000 
      7.85554468       2.55645184       2.00000000      35.00000000 
   1225.00000000       0.00000000      12.00000000    1986.00000000 
      7.78862607       2.52572864       3.00000000      36.00000000 
   1296.00000000       0.00000000      12.00000000    1987.00000000 
      7.88983375       2.63905733       3.00000000      37.00000000 
   1369.00000000       0.00000000      12.00000000    1988.00000000 
      7.76217061       2.64900768       1.00000000      41.00000000 
   1681.00000000       0.00000000      13.00000000    1979.00000000 
      8.09864284       2.55256531       1.00000000      42.00000000 
   1764.00000000       0.00000000      13.00000000    1980.00000000 
      7.94449216       2.68375753       1.00000000      43.00000000 
   1849.00000000       0.00000000      13.00000000    1981.00000000 
      8.08147504       2.69867302       1.00000000      44.00000000 
   1936.00000000       0.00000000      13.00000000    1982.00000000 
      7.73193072       2.51365609       2.00000000      45.00000000 
   2025.00000000       0.00000000      13.00000000    1983.00000000 
      7.49886973       2.72523504       1.00000000      46.00000000 
   2116.00000000       0.00000000      13.00000000    1984.00000000 
      7.56371967       2.55178617       1.00000000      47.00000000 
   2209.00000000       0.00000000      13.00000000    1985.00000000 
      7.23993259       2.72850624       1.00000000      48.00000000 
   2304.00000000       0.00000000      13.00000000    1986.00000000 
      7.56631101       2.69056487       1.00000000      49.00000000 
   2401.00000000       0.00000000      13.00000000    1987.00000000 
      7.55955950       2.70805020       1.00000000      50.00000000 
   2500.00000000       1.00000000      13.00000000    1988.00000000 
      7.76217061       3.22882616       0.00000000      31.00000000 
    961.00000000       0.00000000      14.00000000    1979.00000000 
      7.78280726       3.17094529       0.00000000      32.00000000 
   1024.00000000       0.00000000      14.00000000    1980.00000000 
      7.80384330       3.12982604       1.00000000      33.00000000 
   1089.00000000       0.00000000      14.00000000    1981.00000000 
      7.88269221       3.04595002       1.00000000      34.00000000 
   1156.00000000       0.00000000      14.00000000    1982.00000000 
      7.89319887       3.37416874       2.00000000      35.00000000 
   1225.00000000       0.00000000      14.00000000    1983.00000000 
      7.70975686       3.36729583       3.00000000      36.00000000 
   1296.00000000       0.00000000      14.00000000    1984.00000000 
      7.78738203       3.25385677       3.00000000      37.00000000 
   1369.00000000       0.00000000      14.00000000    1985.00000000 
      7.67786350       3.43366456       3.00000000      38.00000000 
   1444.00000000       0.00000000      14.00000000    1986.00000000 
      7.70526247       3.19785644       3.00000000      39.00000000 
   1521.00000000       0.00000000      14.00000000    1987.00000000 
      7.92008320       3.12192432       3.00000000      40.00000000 
   1600.00000000       0.00000000      14.00000000    1988.00000000 
      7.96554557       3.18096624       1.00000000      51.00000000 
   2601.00000000       0.00000000      15.00000000    1979.00000000 
      7.77485577       3.08922257       1.00000000      52.00000000 
   2704.00000000       0.00000000      15.00000000    1980.00000000 
      7.83597458       2.98669151       1.00000000      52.00000000 
   2704.00000000       0.00000000      15.00000000    1981.00000000 
      7.76853330       3.04595002       0.00000000      53.00000000 
   2809.00000000       0.00000000      15.00000000    1982.00000000 
      7.90211755       2.95073495       0.00000000      55.00000000 
   3025.00000000       0.00000000      15.00000000    1983.00000000 
      7.80465930       3.02188726       0.00000000      56.00000000 
   3136.00000000       0.00000000      15.00000000    1984.00000000 
      7.75790621       3.01357222       0.00000000      57.00000000 
   3249.00000000       0.00000000      15.00000000    1985.00000000 
      7.87853420       2.89148228       0.00000000      58.00000000 
   3364.00000000       0.00000000      15.00000000    1986.00000000 
      7.78738203       2.97756827       0.00000000      58.00000000 
   3364.00000000       0.00000000      15.00000000    1987.00000000 
      7.74066440       2.95647154       0.00000000      59.00000000 
   3481.00000000       0.00000000      15.00000000    1988.00000000 
      7.87853420       2.91885125       2.00000000      40.00000000 
   1600.00000000       0.00000000      16.00000000    1979.00000000 
      7.69621264       2.96114081       2.00000000      41.00000000 
   1681.00000000       0.00000000      16.00000000    1980.00000000 
      7.70300768       2.85589529       2.00000000      42.00000000 
   1764.00000000       0.00000000      16.00000000    1981.00000000 
      7.69621264       2.76883165       2.00000000      43.00000000 
   1849.00000000       0.00000000      16.00000000    1982.00000000 
      7.77695440       2.83497653       2.00000000      44.00000000 
   1936.00000000       0.00000000      16.00000000    1983.00000000 
      7.77064523       2.89591196       2.00000000      45.00000000 
   2025.00000000       0.00000000      16.00000000    1984.00000000 
      7.69621264       2.95491032       2.00000000      46.00000000 
   2116.00000000       0.00000000      16.00000000    1985.00000000 
      7.87853420       2.98719594       1.00000000      47.00000000 
   2209.00000000       0.00000000      16.00000000    1986.00000000 
      7.81399568       2.86105734       1.00000000      48.00000000 
   2304.00000000       0.00000000      16.00000000    1987.00000000 
      7.72753511       2.85128434       1.00000000      49.00000000 
   2401.00000000       0.00000000      16.00000000    1988.00000000 
      7.64156444       2.66095862       2.00000000      36.00000000 
   1296.00000000       0.00000000      17.00000000    1979.00000000 
      7.83597458       2.92046975       2.00000000      37.00000000 
   1369.00000000       0.00000000      17.00000000    1980.00000000 
      7.90100705       2.86277216       3.00000000      37.00000000 
   1369.00000000       0.00000000      17.00000000    1981.00000000 
      7.53743004       2.77695416       3.00000000      39.00000000 
   1521.00000000       0.00000000      17.00000000    1982.00000000 
      7.81480343       2.90416508       3.00000000      40.00000000 
   1600.00000000       0.00000000      17.00000000    1983.00000000 
      7.58069975       2.92100870       3.00000000      41.00000000 
   1681.00000000       0.00000000      17.00000000    1984.00000000 
      7.62948992       2.97195178       3.00000000      42.00000000 
   1764.00000000       0.00000000      17.00000000    1985.00000000 
      7.56423848       2.84607146       2.00000000      44.00000000 
   1936.00000000       0.00000000      17.00000000    1986.00000000 
      7.60040233       2.84316368       2.00000000      44.00000000 
   1936.00000000       0.00000000      17.00000000    1987.00000000 
      7.61332498       2.85128434       2.00000000      45.00000000 
   2025.00000000       0.00000000      17.00000000    1988.00000000 
      7.73543335       1.96711237       0.00000000      22.00000000 
    484.00000000       0.00000000      18.00000000    1979.00000000 
      7.76980100       1.76985461       0.00000000      23.00000000 
    529.00000000       0.00000000      18.00000000    1980.00000000 
      7.81197343       2.31055326       0.00000000      24.00000000 
    576.00000000       0.00000000      18.00000000    1981.00000000 
      7.79234892       2.28747149       1.00000000      25.00000000 
    625.00000000       0.00000000      18.00000000    1982.00000000 
      7.73892376       2.48323855       1.00000000      26.00000000 
    676.00000000       0.00000000      18.00000000    1983.00000000 
      7.51534457       2.57794152       2.00000000      27.00000000 
    729.00000000       0.00000000      18.00000000    1984.00000000 
      7.51752085       2.59450819       3.00000000      29.00000000 
    841.00000000       0.00000000      18.00000000    1985.00000000 
      7.39939808       2.27829242       3.00000000      30.00000000 
    900.00000000       0.00000000      18.00000000    1986.00000000 
      7.71601527       2.60786145       3.00000000      31.00000000 
    961.00000000       0.00000000      18.00000000    1987.00000000 
      7.56216163       2.59076705       3.00000000      32.00000000 
   1024.00000000       0.00000000      18.00000000    1988.00000000 
      7.87473913       2.87243407       2.00000000      32.00000000 
   1024.00000000       0.00000000      19.00000000    1979.00000000 
      7.48829352       2.73825605       2.00000000      33.00000000 
   1089.00000000       0.00000000      19.00000000    1980.00000000 
      7.36454701       2.72195311       2.00000000      34.00000000 
   1156.00000000       0.00000000      19.00000000    1981.00000000 
      7.45007957       2.69327490       2.00000000      35.00000000 
   1225.00000000       0.00000000      19.00000000    1982.00000000 
      7.74932246       2.82137884       2.00000000      36.00000000 
   1296.00000000       0.00000000      19.00000000    1983.00000000 
      7.37023064       2.77383797       2.00000000      37.00000000 
   1369.00000000       0.00000000      19.00000000    1984.00000000 
      7.45007957       2.81780105       2.00000000      38.00000000 
   1444.00000000       0.00000000      19.00000000    1985.00000000 
      7.58781722       2.81660557       3.00000000      39.00000000 
   1521.00000000       0.00000000      19.00000000    1986.00000000 
      7.53902706       2.89203708       3.00000000      40.00000000 
   1600.00000000       0.00000000      19.00000000    1987.00000000 
      7.71065332       2.69124308       3.00000000      41.00000000 
   1681.00000000       0.00000000      19.00000000    1988.00000000 
      7.53902706       3.56529835       0.00000000      50.00000000 
   2500.00000000       0.00000000      20.00000000    1979.00000000 
      7.54750168       3.54904247       0.00000000      51.00000000 
   2601.00000000       0.00000000      20.00000000    1980.00000000 
      7.66949525       3.51482366       0.00000000      52.00000000 
   2704.00000000       0.00000000      20.00000000    1981.00000000 
      7.53476266       3.44967003       0.00000000      53.00000000 
   2809.00000000       0.00000000      20.00000000    1982.00000000 
      7.65681009       3.29694739       0.00000000      54.00000000 
   2916.00000000       0.00000000      20.00000000    1983.00000000 
      7.57609734       3.46260600       0.00000000      55.00000000 
   3025.00000000       0.00000000      20.00000000    1984.00000000 
      7.58781722       3.42393689       0.00000000      57.00000000 
   3249.00000000       0.00000000      20.00000000    1985.00000000 
      7.53048000       3.43366456       0.00000000      57.00000000 
   3249.00000000       0.00000000      20.00000000    1986.00000000 
      7.58781722       3.46448509       0.00000000      58.00000000 
   3364.00000000       0.00000000      20.00000000    1987.00000000 
      7.54644627       3.44201938       0.00000000      59.00000000 
   3481.00000000       0.00000000      20.00000000    1988.00000000 
      8.03786623       2.03992079       6.00000000      37.00000000 
   1369.00000000       0.00000000      21.00000000    1979.00000000 
      7.85088266       2.00012772       6.00000000      38.00000000 
   1444.00000000       0.00000000      21.00000000    1980.00000000 
      7.81278282       2.33795220       6.00000000      38.00000000 
   1444.00000000       0.00000000      21.00000000    1981.00000000 
      7.60090246       2.21811589       4.00000000      40.00000000 
   1600.00000000       0.00000000      21.00000000    1982.00000000 
      7.58069975       2.22137507       4.00000000      42.00000000 
   1764.00000000       0.00000000      21.00000000    1983.00000000 
      7.60589000       2.08691361       3.00000000      43.00000000 
   1849.00000000       0.00000000      21.00000000    1984.00000000 
      7.62461899       2.26695788       2.00000000      43.00000000 
   1849.00000000       0.00000000      21.00000000    1985.00000000 
      7.60090246       2.30158457       2.00000000      44.00000000 
   1936.00000000       0.00000000      21.00000000    1986.00000000 
      7.09837564       2.34372704       2.00000000      45.00000000 
   2025.00000000       1.00000000      21.00000000    1987.00000000 
      6.95463886       1.86872051       2.00000000      46.00000000 
   2116.00000000       0.00000000      21.00000000    1988.00000000 
      7.55485852       2.66792240       0.00000000      26.00000000 
    676.00000000       0.00000000      22.00000000    1979.00000000 
      7.69621264       2.71469477       0.00000000      27.00000000 
    729.00000000       0.00000000      22.00000000    1980.00000000 
      7.68708016       2.71204225       1.00000000      28.00000000 
    784.00000000       0.00000000      22.00000000    1981.00000000 
      7.79564654       2.73566537       1.00000000      29.00000000 
    841.00000000       0.00000000      22.00000000    1982.00000000 
      7.69893620       2.73760899       2.00000000      30.00000000 
    900.00000000       0.00000000      22.00000000    1983.00000000 
      7.83991936       2.67896460       2.00000000      31.00000000 
    961.00000000       0.00000000      22.00000000    1984.00000000 
      7.70255611       2.83380142       2.00000000      32.00000000 
   1024.00000000       0.00000000      22.00000000    1985.00000000 
      7.68616230       2.88535921       2.00000000      33.00000000 
   1089.00000000       0.00000000      22.00000000    1986.00000000 
      7.72046169       2.94706706       2.00000000      34.00000000 
   1156.00000000       0.00000000      22.00000000    1987.00000000 
      7.60090246       3.02868338       2.00000000      35.00000000 
   1225.00000000       0.00000000      22.00000000    1988.00000000 
      7.61480536       2.55178617       3.00000000      30.00000000 
    900.00000000       0.00000000      23.00000000    1979.00000000 
      7.56837927       2.51203531       3.00000000      31.00000000 
    961.00000000       0.00000000      23.00000000    1980.00000000 
      7.49997654       2.53528285       3.00000000      32.00000000 
   1024.00000000       0.00000000      23.00000000    1981.00000000 
      7.49108759       2.56340968       3.00000000      33.00000000 
   1089.00000000       0.00000000      23.00000000    1982.00000000 
      7.52185925       2.49979529       3.00000000      34.00000000 
   1156.00000000       0.00000000      23.00000000    1983.00000000 
      7.25700271       2.56725437       3.00000000      35.00000000 
   1225.00000000       0.00000000      23.00000000    1984.00000000 
      7.70661291       2.43624150       3.00000000      36.00000000 
   1296.00000000       0.00000000      23.00000000    1985.00000000 
      7.62461899       2.45444747       3.00000000      37.00000000 
   1369.00000000       0.00000000      23.00000000    1986.00000000 
      7.81197343       2.31845843       3.00000000      38.00000000 
   1444.00000000       0.00000000      23.00000000    1987.00000000 
      7.81681997       2.32630160       3.00000000      39.00000000 
   1521.00000000       0.00000000      23.00000000    1988.00000000 
      7.67786350       2.97348664       3.00000000      46.00000000 
   2116.00000000       0.00000000      24.00000000    1979.00000000 
      7.65539064       3.03591405       2.00000000      47.00000000 
   2209.00000000       0.00000000      24.00000000    1980.00000000 
      7.80384330       2.84141488       1.00000000      47.00000000 
   2209.00000000       0.00000000      24.00000000    1981.00000000 
      7.74240202       2.91289399       1.00000000      48.00000000 
   2304.00000000       0.00000000      24.00000000    1982.00000000 
      7.78322402       2.91723003       1.00000000      49.00000000 
   2401.00000000       0.00000000      24.00000000    1983.00000000 
      7.74240202       2.96217550       0.00000000      50.00000000 
   2500.00000000       0.00000000      24.00000000    1984.00000000 
      7.67786350       3.17010564       0.00000000      51.00000000 
   2601.00000000       0.00000000      24.00000000    1985.00000000 
      7.78322402       2.98719594       0.00000000      52.00000000 
   2704.00000000       0.00000000      24.00000000    1986.00000000 
      7.72134861       3.03783348       0.00000000      53.00000000 
   2809.00000000       0.00000000      24.00000000    1987.00000000 
      7.76217061       2.97654950       0.00000000      54.00000000 
   2916.00000000       0.00000000      24.00000000    1988.00000000 
      7.63530389       2.13060984       1.00000000      49.00000000 
   2401.00000000       1.00000000      25.00000000    1979.00000000 
      7.60887063       2.15408507       1.00000000      50.00000000 
   2500.00000000       0.00000000      25.00000000    1980.00000000 
      7.52294092       2.17475174       1.00000000      51.00000000 
   2601.00000000       0.00000000      25.00000000    1981.00000000 
      7.52402142       2.08815344       1.00000000      51.00000000 
   2601.00000000       0.00000000      25.00000000    1982.00000000 
      7.47306909       1.98787437       1.00000000      53.00000000 
   2809.00000000       0.00000000      25.00000000    1983.00000000 
      7.53902706       2.09433014       1.00000000      53.00000000 
   2809.00000000       0.00000000      25.00000000    1984.00000000 
      7.56631101       2.02683161       1.00000000      55.00000000 
   3025.00000000       0.00000000      25.00000000    1985.00000000 
      7.57660977       2.01756614       1.00000000      56.00000000 
   3136.00000000       0.00000000      25.00000000    1986.00000000 
      7.56008047       2.51446542       0.00000000      57.00000000 
   3249.00000000       0.00000000      25.00000000    1987.00000000 
      7.27793857       2.07944154       0.00000000      58.00000000 
   3364.00000000       0.00000000      25.00000000    1988.00000000 
      7.89357207       2.64333392       2.00000000      43.00000000 
   1849.00000000       0.00000000      26.00000000    1979.00000000 
      7.97177612       2.71270599       2.00000000      44.00000000 
   1936.00000000       0.00000000      26.00000000    1980.00000000 
      7.91571320       2.68852754       2.00000000      45.00000000 
   2025.00000000       0.00000000      26.00000000    1981.00000000 
      7.65633717       2.69327490       2.00000000      46.00000000 
   2116.00000000       0.00000000      26.00000000    1982.00000000 
      7.56008047       2.68102155       2.00000000      47.00000000 
   2209.00000000       0.00000000      26.00000000    1983.00000000 
      7.68294317       2.65885994       2.00000000      48.00000000 
   2304.00000000       0.00000000      26.00000000    1984.00000000 
      7.53048000       2.61447184       2.00000000      49.00000000 
   2401.00000000       0.00000000      26.00000000    1985.00000000 
      7.46049031       2.55645184       2.00000000      50.00000000 
   2500.00000000       0.00000000      26.00000000    1986.00000000 
      7.65681009       2.74919215       1.00000000      51.00000000 
   2601.00000000       0.00000000      26.00000000    1987.00000000 
      7.77485577       2.56494936       1.00000000      52.00000000 
   2704.00000000       0.00000000      26.00000000    1988.00000000 
